Symbol	Frequency	FactorList	Factor	Value	UpdateDate
OII	D	FF3	HML	0.629801999384385	2014-11-15
OTSKF	D	FF3	HML	-0.332832262096898	2014-11-15
PAGP	D	FF3	HML	0.399713260917609	2014-11-15
PANW	D	FF3	HML	-1.09602077328684	2014-11-15
PAYX	D	FF3	HML	-0.282841899648008	2014-11-15
PKI	D	FF3	HML	-0.197657407960499	2014-11-15
PVH	D	FF3	HML	0.498743674628843	2014-11-15
RKUS	D	FF3	HML	-0.15021600206512	2014-11-15
ROST	D	FF3	HML	-0.0356633205827799	2014-11-15
RRC	D	FF3	HML	0.613361429088053	2014-11-15
SAP	D	FF3	HML	-0.637455382740369	2014-11-15
SCTY	D	FF3	HML	-1.32710523759658	2014-11-15
SMFG	D	FF3	HML	0.111675515250524	2014-11-15
SPG	D	FF3	HML	1.3020843719166	2014-11-15
STI	D	FF3	HML	1.56730946273173	2014-11-15
SXC	D	FF3	HML	0.229623363590049	2014-11-15
TER	D	FF3	HML	-0.623532422207078	2014-11-15
TM	D	FF3	HML	0.356911558212415	2014-11-15
TRGP	D	FF3	HML	0.0746287688881674	2014-11-15
TSM	D	FF3	HML	-0.707603317375517	2014-11-15
VAL	D	FF3	HML	0.447129978962562	2014-11-15
WBC	D	FF3	HML	0.0681061032984791	2014-11-15
WX	D	FF3	HML	-0.240447145855282	2014-11-15
WYN	D	FF3	HML	0.965273696696321	2014-11-15
x	D	FF3	HML	1.0713152000816	2014-11-15
ZURVY	D	FF3	HML	0.326249429519936	2014-11-15
3141	D	FF3	R2	0.00180045397629047	2014-11-15
7599	D	FF3	R2	0.00646695142186537	2014-11-15
ABX	D	FF3	R2	0.0220299418680788	2014-11-15
ACT	D	FF3	R2	0.111893761680559	2014-11-15
ADSK	D	FF3	R2	0.261439305550539	2014-11-15
AJINF	D	FF3	R2	0.00725785890940145	2014-11-15
ALL	D	FF3	R2	0.412674407131118	2014-11-15
AMGN	D	FF3	R2	0.19869372673959	2014-11-15
AMZN	D	FF3	R2	0.240801998553673	2014-11-15
ASH	D	FF3	R2	0.322906488011996	2014-11-15
AYI	D	FF3	R2	0.43052164237578	2014-11-15
BERY	D	FF3	R2	0.185366201805821	2014-11-15
BMY	D	FF3	R2	0.300584933966679	2014-11-15
BX	D	FF3	R2	0.385983949921182	2014-11-15
CBG	D	FF3	R2	0.465420997642839	2014-11-15
COF	D	FF3	R2	0.425650463201952	2014-11-15
COST	D	FF3	R2	0.250193620987002	2014-11-15
CPN	D	FF3	R2	0.329012047764365	2014-11-15
CRI	D	FF3	R2	0.302430682829281	2014-11-15
CRM	D	FF3	R2	0.337164676116908	2014-11-15
CS	D	FF3	R2	0.415051995161045	2014-11-15
DAR	D	FF3	R2	0.0564572998032163	2014-11-15
DFS	D	FF3	R2	0.565127519283992	2014-11-15
DGX	D	FF3	R2	0.14963959582412	2014-11-15
DISH	D	FF3	R2	0.23102098132562	2014-11-15
EBAY	D	FF3	R2	0.30446569758306	2014-11-15
EL	D	FF3	R2	0.207661173852091	2014-11-15
ENDP	D	FF3	R2	0.0849958047242431	2014-11-15
EOG	D	FF3	R2	0.20457041513109	2014-11-15
ETFC	D	FF3	R2	0.292224277791103	2014-11-15
EVHC	D	FF3	R2	0.114074119439037	2014-11-15
EXP	D	FF3	R2	0.280680324812969	2014-11-15
FANUY	D	FF3	R2	0.241567726093786	2014-11-15
FLT	D	FF3	R2	0.240010121560976	2014-11-15
HCA	D	FF3	R2	0.193725260564192	2014-11-15
HMIN	D	FF3	R2	0.25498026758395	2014-11-15
HUN	D	FF3	R2	0.22980093650721	2014-11-15
INFN	D	FF3	R2	0.319950363119573	2014-11-15
ING	D	FF3	R2	0.489337337385399	2014-11-15
KMI	D	FF3	R2	0.280968894732919	2014-11-15
KNCAY	D	FF3	R2	0.0930241534197224	2014-11-15
KT	D	FF3	R2	0.236770818845415	2014-11-15
LAZ	D	FF3	R2	0.445714080345282	2014-11-15
LEN	D	FF3	R2	0.343229144300947	2014-11-15
LMT	D	FF3	R2	0.168859221580622	2014-11-15
LRCX	D	FF3	R2	0.302166494738308	2014-11-15
MARUY	D	FF3	R2	0.137193430405254	2014-11-15
MCK	D	FF3	R2	0.154601267644154	2014-11-15
MLM	D	FF3	R2	0.328270533607977	2014-11-15
MNST	D	FF3	R2	0.0377362882880167	2014-11-15
MWE	D	FF3	R2	0.181577164634039	2014-11-15
NCLTF	D	FF3	R2	0.0423913451842755	2014-11-15
NJ	D	FF3	R2	0.201789765886081	2014-11-15
NKE	D	FF3	R2	0.178924986255423	2014-11-15
NSSMY	D	FF3	R2	0.249581849879592	2014-11-15
OCPNY	D	FF3	R2	0.0272940246721661	2014-11-15
ODFL	D	FF3	R2	0.106702000879245	2014-11-15
OII	D	FF3	R2	0.168883259153723	2014-11-15
OTSKF	D	FF3	R2	0.00722199789953792	2014-11-15
PAGP	D	FF3	R2	0.0933381305232261	2014-11-15
PANW	D	FF3	R2	0.190174275499627	2014-11-15
PAYX	D	FF3	R2	0.228035880222355	2014-11-15
PKI	D	FF3	R2	0.244792020129374	2014-11-15
PVH	D	FF3	R2	0.236406460284334	2014-11-15
RKUS	D	FF3	R2	0.111905432246019	2014-11-15
ROST	D	FF3	R2	0.145589846880053	2014-11-15
RRC	D	FF3	R2	0.149186121807193	2014-11-15
SAP	D	FF3	R2	0.336679910758126	2014-11-15
SCTY	D	FF3	R2	0.114795451744765	2014-11-15
SMFG	D	FF3	R2	0.259319060069795	2014-11-15
SPG	D	FF3	R2	0.470391863708754	2014-11-15
STI	D	FF3	R2	0.497356748886694	2014-11-15
SXC	D	FF3	R2	0.310694619170747	2014-11-15
TER	D	FF3	R2	0.329941612171169	2014-11-15
TM	D	FF3	R2	0.121593992247957	2014-11-15
TRGP	D	FF3	R2	0.281374329939195	2014-11-15
TSM	D	FF3	R2	0.351026390984038	2014-11-15
VAL	D	FF3	R2	0.327123328815627	2014-11-15
WBC	D	FF3	R2	0.48274851641025	2014-11-15
WX	D	FF3	R2	0.168200616435977	2014-11-15
WYN	D	FF3	R2	0.516842952181973	2014-11-15
x	D	FF3	R2	0.366726168431616	2014-11-15
ZURVY	D	FF3	R2	0.433533523751511	2014-11-15
3141	D	FF3	idioStd	0.0321463552766638	2014-11-15
7599	D	FF3	idioStd	0.0302105547645627	2014-11-15
ABX	D	FF3	idioStd	0.0272181768824976	2014-11-15
ACT	D	FF3	idioStd	0.0230838306140329	2014-11-15
ADSK	D	FF3	idioStd	0.0263832945374927	2014-11-15
AJINF	D	FF3	idioStd	0.0261726945707325	2014-11-15
ALL	D	FF3	idioStd	0.0158445352810412	2014-11-15
AMGN	D	FF3	idioStd	0.0238521104463271	2014-11-15
AMZN	D	FF3	idioStd	0.0362829948089704	2014-11-15
ASH	D	FF3	idioStd	0.0160164025306742	2014-11-15
AYI	D	FF3	idioStd	0.0196246438617119	2014-11-15
BERY	D	FF3	idioStd	0.0160809070900482	2014-11-15
BMY	D	FF3	idioStd	0.0144972457762103	2014-11-15
BX	D	FF3	idioStd	0.0280434287616402	2014-11-15
CBG	D	FF3	idioStd	0.0308603908426747	2014-11-15
COF	D	FF3	idioStd	0.0240945522319734	2014-11-15
COST	D	FF3	idioStd	0.0187375699653216	2014-11-15
CPN	D	FF3	idioStd	0.0224010716469745	2014-11-15
CRI	D	FF3	idioStd	0.0200378061392381	2014-11-15
CRM	D	FF3	idioStd	0.0248655020783329	2014-11-15
CS	D	FF3	idioStd	0.0199432092811049	2014-11-15
DAR	D	FF3	idioStd	0.0502876621450779	2014-11-15
DFS	D	FF3	idioStd	0.0215070590156808	2014-11-15
DGX	D	FF3	idioStd	0.0192114770301321	2014-11-15
DISH	D	FF3	idioStd	0.0298471351020592	2014-11-15
EBAY	D	FF3	idioStd	0.0311691315699949	2014-11-15
EL	D	FF3	idioStd	0.0177810542758417	2014-11-15
ENDP	D	FF3	idioStd	0.0295657882737932	2014-11-15
EOG	D	FF3	idioStd	0.02146830841353	2014-11-15
ETFC	D	FF3	idioStd	0.0404473145341217	2014-11-15
EVHC	D	FF3	idioStd	0.0161509391702021	2014-11-15
EXP	D	FF3	idioStd	0.0200810272956917	2014-11-15
FANUY	D	FF3	idioStd	0.0169842631323418	2014-11-15
FLT	D	FF3	idioStd	0.0160334755562367	2014-11-15
HCA	D	FF3	idioStd	0.020721410873735	2014-11-15
HMIN	D	FF3	idioStd	0.0317368076673537	2014-11-15
HUN	D	FF3	idioStd	0.0322429858486281	2014-11-15
INFN	D	FF3	idioStd	0.0342181127990158	2014-11-15
ING	D	FF3	idioStd	0.0219495803989463	2014-11-15
KMI	D	FF3	idioStd	0.0120249088713891	2014-11-15
KNCAY	D	FF3	idioStd	0.0195465498329731	2014-11-15
KT	D	FF3	idioStd	0.0214993620808204	2014-11-15
LAZ	D	FF3	idioStd	0.0209905454756318	2014-11-15
LEN	D	FF3	idioStd	0.0238780998349789	2014-11-15
LMT	D	FF3	idioStd	0.0186473359834744	2014-11-15
LRCX	D	FF3	idioStd	0.0316925328730557	2014-11-15
MARUY	D	FF3	idioStd	0.0153323521874557	2014-11-15
MCK	D	FF3	idioStd	0.0194995058622078	2014-11-15
MLM	D	FF3	idioStd	0.0169287770756868	2014-11-15
MNST	D	FF3	idioStd	0.0462908771326111	2014-11-15
MWE	D	FF3	idioStd	0.0181720001680901	2014-11-15
NCLTF	D	FF3	idioStd	0.00168792286586345	2014-11-15
NJ	D	FF3	idioStd	0.020978407451638	2014-11-15
NKE	D	FF3	idioStd	0.0209843722364219	2014-11-15
NSSMY	D	FF3	idioStd	0.021707506017087	2014-11-15
OCPNY	D	FF3	idioStd	0.030966880549473	2014-11-15
ODFL	D	FF3	idioStd	0.0326691833073294	2014-11-15
OII	D	FF3	idioStd	0.0268982757231858	2014-11-15
OTSKF	D	FF3	idioStd	0.0131667203094463	2014-11-15
PAGP	D	FF3	idioStd	0.0123663765361849	2014-11-15
PANW	D	FF3	idioStd	0.0237769237906672	2014-11-15
PAYX	D	FF3	idioStd	0.0202924672343841	2014-11-15
PKI	D	FF3	idioStd	0.0195768641143065	2014-11-15
PVH	D	FF3	idioStd	0.0230870298624295	2014-11-15
RKUS	D	FF3	idioStd	0.0340424566759502	2014-11-15
ROST	D	FF3	idioStd	0.0261314645022859	2014-11-15
RRC	D	FF3	idioStd	0.0306182427790409	2014-11-15
SAP	D	FF3	idioStd	0.0224707744975328	2014-11-15
SCTY	D	FF3	idioStd	0.0463763932701808	2014-11-15
SMFG	D	FF3	idioStd	0.0221253199075618	2014-11-15
SPG	D	FF3	idioStd	0.0150801248845221	2014-11-15
STI	D	FF3	idioStd	0.0169194997414822	2014-11-15
SXC	D	FF3	idioStd	0.0187916103504464	2014-11-15
TER	D	FF3	idioStd	0.0286862631786647	2014-11-15
TM	D	FF3	idioStd	0.0193832203367318	2014-11-15
TRGP	D	FF3	idioStd	0.0151822815748478	2014-11-15
TSM	D	FF3	idioStd	0.0251085422389879	2014-11-15
VAL	D	FF3	idioStd	0.013572035702929	2014-11-15
WBC	D	FF3	idioStd	0.0192768938346779	2014-11-15
WX	D	FF3	idioStd	0.0330461246180165	2014-11-15
WYN	D	FF3	idioStd	0.0237279788434274	2014-11-15
x	D	FF3	idioStd	0.0232494124419157	2014-11-15
ZURVY	D	FF3	idioStd	0.0154419599808696	2014-11-15
3141	D	FF3	df	4.01629759801995	2014-11-15
7599	D	FF3	df	5.08239261011608	2014-11-15
ABX	D	FF3	df	4.05961359051415	2014-11-15
ACT	D	FF3	df	4.23667408164461	2014-11-15
ADSK	D	FF3	df	4.55819147612806	2014-11-15
AJINF	D	FF3	df	4.04487359109904	2014-11-15
ALL	D	FF3	df	4.4497894543173	2014-11-15
AMGN	D	FF3	df	4.67967096352078	2014-11-15
AMZN	D	FF3	df	4.49610015414286	2014-11-15
ASH	D	FF3	df	4.35843209213035	2014-11-15
AYI	D	FF3	df	4.48766383458033	2014-11-15
BERY	D	FF3	df	4.44295671959773	2014-11-15
BMY	D	FF3	df	4.61466749712297	2014-11-15
BX	D	FF3	df	4.28021376032668	2014-11-15
CBG	D	FF3	df	4.08097335532487	2014-11-15
COF	D	FF3	df	4.25356831935027	2014-11-15
COST	D	FF3	df	4.41843830686277	2014-11-15
CPN	D	FF3	df	4.4238107702282	2014-11-15
CRI	D	FF3	df	4.2624852480982	2014-11-15
CRM	D	FF3	df	4.49366216313014	2014-11-15
CS	D	FF3	df	4.99282506312735	2014-11-15
DAR	D	FF3	df	4.018230038991	2014-11-15
DFS	D	FF3	df	5.02764929899164	2014-11-15
DGX	D	FF3	df	4.41967714591305	2014-11-15
DISH	D	FF3	df	4.27870388054087	2014-11-15
EBAY	D	FF3	df	4.22478589872367	2014-11-15
EL	D	FF3	df	4.58710267195678	2014-11-15
ENDP	D	FF3	df	4.17862301900564	2014-11-15
EOG	D	FF3	df	5.34576977959581	2014-11-15
ETFC	D	FF3	df	4.23810708063279	2014-11-15
EVHC	D	FF3	df	7.21342886418335	2014-11-15
EXP	D	FF3	df	4.5365457714186	2014-11-15
FANUY	D	FF3	df	6.51293667146945	2014-11-15
FLT	D	FF3	df	4.97356330433876	2014-11-15
HCA	D	FF3	df	4.51543912485201	2014-11-15
HMIN	D	FF3	df	5.217253599648	2014-11-15
HUN	D	FF3	df	4.05185081262467	2014-11-15
INFN	D	FF3	df	4.21462718935985	2014-11-15
ING	D	FF3	df	4.43983803484601	2014-11-15
KMI	D	FF3	df	4.89560175720125	2014-11-15
KNCAY	D	FF3	df	5.3207167712207	2014-11-15
KT	D	FF3	df	4.74338031351265	2014-11-15
LAZ	D	FF3	df	5.19128525438557	2014-11-15
LEN	D	FF3	df	4.78261830399241	2014-11-15
LMT	D	FF3	df	4.67764178233274	2014-11-15
LRCX	D	FF3	df	5.11213989275496	2014-11-15
MARUY	D	FF3	df	5.12684475310693	2014-11-15
MCK	D	FF3	df	4.07735010082138	2014-11-15
MLM	D	FF3	df	4.87426262110155	2014-11-15
MNST	D	FF3	df	4.51315444198551	2014-11-15
MWE	D	FF3	df	4.19818725026488	2014-11-15
NCLTF	D	FF3	df	4.18819981342513	2014-11-15
NJ	D	FF3	df	5.17176630993215	2014-11-15
NKE	D	FF3	df	4.91843073422904	2014-11-15
NSSMY	D	FF3	df	5.27961718958605	2014-11-15
OCPNY	D	FF3	df	4.22428647074424	2014-11-15
ODFL	D	FF3	df	4.62427948104082	2014-11-15
OII	D	FF3	df	5.19888437623655	2014-11-15
OTSKF	D	FF3	df	4.15593483958412	2014-11-15
PAGP	D	FF3	df	7.76896444778414	2014-11-15
PANW	D	FF3	df	6.05439526514981	2014-11-15
PAYX	D	FF3	df	5.09217108123875	2014-11-15
PKI	D	FF3	df	4.21572076763475	2014-11-15
PVH	D	FF3	df	4.75652479405191	2014-11-15
RKUS	D	FF3	df	4.55938764288877	2014-11-15
ROST	D	FF3	df	4.77625200483376	2014-11-15
RRC	D	FF3	df	4.28859255931654	2014-11-15
SAP	D	FF3	df	4.30495494905185	2014-11-15
SCTY	D	FF3	df	5.0594200427481	2014-11-15
SMFG	D	FF3	df	4.55033712256109	2014-11-15
SPG	D	FF3	df	4.51146739451524	2014-11-15
STI	D	FF3	df	4.29181410786571	2014-11-15
SXC	D	FF3	df	5.44361353174901	2014-11-15
TER	D	FF3	df	5.18287636874698	2014-11-15
TM	D	FF3	df	4.01908873840166	2014-11-15
TRGP	D	FF3	df	4.16298524369398	2014-11-15
TSM	D	FF3	df	5.15017200323037	2014-11-15
VAL	D	FF3	df	4.47278061851961	2014-11-15
WBC	D	FF3	df	5.07022914351891	2014-11-15
WX	D	FF3	df	4.2694002356197	2014-11-15
WYN	D	FF3	df	4.15865923558229	2014-11-15
x	D	FF3	df	5.33355663002276	2014-11-15
ZURVY	D	FF3	df	4.74261413336826	2014-11-15
3141	D	FF3	ncp	0	2014-11-15
7599	D	FF3	ncp	0	2014-11-15
ABX	D	FF3	ncp	0	2014-11-15
ACT	D	FF3	ncp	0	2014-11-15
ADSK	D	FF3	ncp	0	2014-11-15
AJINF	D	FF3	ncp	0	2014-11-15
ALL	D	FF3	ncp	0	2014-11-15
AMGN	D	FF3	ncp	0	2014-11-15
AMZN	D	FF3	ncp	0	2014-11-15
ASH	D	FF3	ncp	0	2014-11-15
AYI	D	FF3	ncp	0	2014-11-15
BERY	D	FF3	ncp	0	2014-11-15
BMY	D	FF3	ncp	0	2014-11-15
BX	D	FF3	ncp	0	2014-11-15
CBG	D	FF3	ncp	0	2014-11-15
COF	D	FF3	ncp	0	2014-11-15
COST	D	FF3	ncp	0	2014-11-15
CPN	D	FF3	ncp	0	2014-11-15
CRI	D	FF3	ncp	0	2014-11-15
CRM	D	FF3	ncp	0	2014-11-15
CS	D	FF3	ncp	0	2014-11-15
DAR	D	FF3	ncp	0	2014-11-15
DFS	D	FF3	ncp	0	2014-11-15
DGX	D	FF3	ncp	0	2014-11-15
DISH	D	FF3	ncp	0	2014-11-15
EBAY	D	FF3	ncp	0	2014-11-15
EL	D	FF3	ncp	0	2014-11-15
ENDP	D	FF3	ncp	0	2014-11-15
EOG	D	FF3	ncp	0	2014-11-15
ETFC	D	FF3	ncp	0	2014-11-15
EVHC	D	FF3	ncp	0	2014-11-15
EXP	D	FF3	ncp	0	2014-11-15
FANUY	D	FF3	ncp	0	2014-11-15
FLT	D	FF3	ncp	0	2014-11-15
HCA	D	FF3	ncp	0	2014-11-15
HMIN	D	FF3	ncp	0	2014-11-15
HUN	D	FF3	ncp	0	2014-11-15
INFN	D	FF3	ncp	0	2014-11-15
ING	D	FF3	ncp	0	2014-11-15
KMI	D	FF3	ncp	0	2014-11-15
KNCAY	D	FF3	ncp	0	2014-11-15
KT	D	FF3	ncp	0	2014-11-15
LAZ	D	FF3	ncp	0	2014-11-15
LEN	D	FF3	ncp	0	2014-11-15
LMT	D	FF3	ncp	0	2014-11-15
LRCX	D	FF3	ncp	0	2014-11-15
MARUY	D	FF3	ncp	0	2014-11-15
MCK	D	FF3	ncp	0	2014-11-15
MLM	D	FF3	ncp	0	2014-11-15
MNST	D	FF3	ncp	0	2014-11-15
MWE	D	FF3	ncp	0	2014-11-15
NCLTF	D	FF3	ncp	0	2014-11-15
NJ	D	FF3	ncp	0	2014-11-15
NKE	D	FF3	ncp	0	2014-11-15
NSSMY	D	FF3	ncp	0	2014-11-15
OCPNY	D	FF3	ncp	0	2014-11-15
ODFL	D	FF3	ncp	0	2014-11-15
OII	D	FF3	ncp	0	2014-11-15
OTSKF	D	FF3	ncp	0	2014-11-15
PAGP	D	FF3	ncp	0	2014-11-15
PANW	D	FF3	ncp	0	2014-11-15
PAYX	D	FF3	ncp	0	2014-11-15
PKI	D	FF3	ncp	0	2014-11-15
PVH	D	FF3	ncp	0	2014-11-15
RKUS	D	FF3	ncp	0	2014-11-15
ROST	D	FF3	ncp	0	2014-11-15
RRC	D	FF3	ncp	0	2014-11-15
SAP	D	FF3	ncp	0	2014-11-15
SCTY	D	FF3	ncp	0	2014-11-15
SMFG	D	FF3	ncp	0	2014-11-15
SPG	D	FF3	ncp	0	2014-11-15
STI	D	FF3	ncp	0	2014-11-15
SXC	D	FF3	ncp	0	2014-11-15
TER	D	FF3	ncp	0	2014-11-15
TM	D	FF3	ncp	0	2014-11-15
TRGP	D	FF3	ncp	0	2014-11-15
TSM	D	FF3	ncp	0	2014-11-15
VAL	D	FF3	ncp	0	2014-11-15
WBC	D	FF3	ncp	0	2014-11-15
WX	D	FF3	ncp	0	2014-11-15
WYN	D	FF3	ncp	0	2014-11-15
x	D	FF3	ncp	0	2014-11-15
ZURVY	D	FF3	ncp	0	2014-11-15
3141	D	FF3	Scale	0.0227769786010425	2014-11-15
7599	D	FF3	Scale	0.0235271094243864	2014-11-15
ABX	D	FF3	Scale	0.0193869530102041	2014-11-15
ACT	D	FF3	Scale	0.0167724576318402	2014-11-15
ADSK	D	FF3	Scale	0.0197651114386966	2014-11-15
AJINF	D	FF3	Scale	0.0186092638398722	2014-11-15
ALL	D	FF3	Scale	0.0117563946121635	2014-11-15
AMGN	D	FF3	Scale	0.0180492802306579	2014-11-15
AMZN	D	FF3	Scale	0.0270343630515813	2014-11-15
ASH	D	FF3	Scale	0.0117817966096846	2014-11-15
AYI	D	FF3	Scale	0.0146112533720071	2014-11-15
BERY	D	FF3	Scale	0.0119242861091658	2014-11-15
BMY	D	FF3	Scale	0.0109124817091171	2014-11-15
BX	D	FF3	Scale	0.0204685069005915	2014-11-15
CBG	D	FF3	Scale	0.0220370167715392	2014-11-15
COF	D	FF3	Scale	0.0175378971110637	2014-11-15
COST	D	FF3	Scale	0.0138626537646209	2014-11-15
CPN	D	FF3	Scale	0.0165813497416158	2014-11-15
CRI	D	FF3	Scale	0.0145986132811052	2014-11-15
CRM	D	FF3	Scale	0.0185231921250107	2014-11-15
CS	D	FF3	Scale	0.0154405418900272	2014-11-15
DAR	D	FF3	Scale	0.0356393176819423	2014-11-15
DFS	D	FF3	Scale	0.0166898073199632	2014-11-15
DGX	D	FF3	Scale	0.0142149126180674	2014-11-15
DISH	D	FF3	Scale	0.0217816352851665	2014-11-15
EBAY	D	FF3	Scale	0.022618638591418	2014-11-15
EL	D	FF3	Scale	0.0133534999584779	2014-11-15
ENDP	D	FF3	Scale	0.0213483301417387	2014-11-15
EOG	D	FF3	Scale	0.0169840291684251	2014-11-15
ETFC	D	FF3	Scale	0.0293930166154264	2014-11-15
EVHC	D	FF3	Scale	0.0137305720314884	2014-11-15
EXP	D	FF3	Scale	0.0150156670430729	2014-11-15
FANUY	D	FF3	Scale	0.0141379975338988	2014-11-15
FLT	D	FF3	Scale	0.0123974522234319	2014-11-15
HCA	D	FF3	Scale	0.0154659368361365	2014-11-15
HMIN	D	FF3	Scale	0.0249221160496669	2014-11-15
HUN	D	FF3	Scale	0.0229446490716777	2014-11-15
INFN	D	FF3	Scale	0.0248042891334869	2014-11-15
ING	D	FF3	Scale	0.0162713339064769	2014-11-15
KMI	D	FF3	Scale	0.00924800740010707	2014-11-15
KNCAY	D	FF3	Scale	0.0154419079083499	2014-11-15
KT	D	FF3	Scale	0.0163502579774292	2014-11-15
LAZ	D	FF3	Scale	0.0164576980732823	2014-11-15
LEN	D	FF3	Scale	0.0182135130658788	2014-11-15
LMT	D	FF3	Scale	0.0141084581402521	2014-11-15
LRCX	D	FF3	Scale	0.0247277806664414	2014-11-15
MARUY	D	FF3	Scale	0.0119739340768477	2014-11-15
MCK	D	FF3	Scale	0.0139184044354306	2014-11-15
MLM	D	FF3	Scale	0.0129997304462829	2014-11-15
MNST	D	FF3	Scale	0.0345433856666201	2014-11-15
MWE	D	FF3	Scale	0.0131493465635586	2014-11-15
NCLTF	D	FF3	Scale	0.00122006336941945	2014-11-15
NJ	D	FF3	Scale	0.016428717460987	2014-11-15
NKE	D	FF3	Scale	0.0161643184126428	2014-11-15
NSSMY	D	FF3	Scale	0.0171088291723999	2014-11-15
OCPNY	D	FF3	Scale	0.0224706760044312	2014-11-15
ODFL	D	FF3	Scale	0.0246105479392923	2014-11-15
OII	D	FF3	Scale	0.021099328462863	2014-11-15
OTSKF	D	FF3	Scale	0.00948333431110716	2014-11-15
PAGP	D	FF3	Scale	0.0106563832243748	2014-11-15
PANW	D	FF3	Scale	0.0194573335283443	2014-11-15
PAYX	D	FF3	Scale	0.0158130308210932	2014-11-15
PKI	D	FF3	Scale	0.014192690161885	2014-11-15
PVH	D	FF3	Scale	0.0175753561267158	2014-11-15
RKUS	D	FF3	Scale	0.0255056073093723	2014-11-15
ROST	D	FF3	Scale	0.0199227633346827	2014-11-15
RRC	D	FF3	Scale	0.0223669676330151	2014-11-15
SAP	D	FF3	Scale	0.016442390438305	2014-11-15
SCTY	D	FF3	Scale	0.0360633573664622	2014-11-15
SMFG	D	FF3	Scale	0.0165640513541049	2014-11-15
SPG	D	FF3	Scale	0.0112514837880085	2014-11-15
STI	D	FF3	Scale	0.012363936356474	2014-11-15
SXC	D	FF3	Scale	0.0149460888270327	2014-11-15
TER	D	FF3	Scale	0.022480110346402	2014-11-15
TM	D	FF3	Scale	0.0137385164548197	2014-11-15
TRGP	D	FF3	Scale	0.0109436295713438	2014-11-15
TSM	D	FF3	Scale	0.0196371187274163	2014-11-15
VAL	D	FF3	Scale	0.01009134348602	2014-11-15
WBC	D	FF3	Scale	0.0150006009100585	2014-11-15
WX	D	FF3	Scale	0.0240930981147849	2014-11-15
WYN	D	FF3	Scale	0.017095276281918	2014-11-15
x	D	FF3	Scale	0.0183805052474738	2014-11-15
ZURVY	D	FF3	Scale	0.0117429140420054	2014-11-15
ABX	M	FF3	MKT	0.446059177289651	2014-11-15
ACT	M	FF3	MKT	0.487108129780956	2014-11-15
ADSK	M	FF3	MKT	1.46990090304913	2014-11-15
AJINF	M	FF3	MKT	0.825811814170828	2014-11-15
ALL	M	FF3	MKT	1.0420381595257	2014-11-15
AMGN	M	FF3	MKT	0.742337189652374	2014-11-15
AMZN	M	FF3	MKT	1.79500796819207	2014-11-15
ASH	M	FF3	MKT	1.38352164167529	2014-11-15
AYI	M	FF3	MKT	1.05653260441273	2014-11-15
BERY	M	FF3	MKT	0.48350621691136	2014-11-15
BMY	M	FF3	MKT	0.835908604657747	2014-11-15
BX	M	FF3	MKT	1.99597034210601	2014-11-15
CBG	M	FF3	MKT	1.85966514926095	2014-11-15
COF	M	FF3	MKT	1.60836782758117	2014-11-15
COST	M	FF3	MKT	0.893846968394594	2014-11-15
CPN	M	FF3	MKT	1.2216707493753	2014-11-15
CRI	M	FF3	MKT	0.358055109355382	2014-11-15
CRM	M	FF3	MKT	1.4291044063331	2014-11-15
CS	M	FF3	MKT	1.23968932071414	2014-11-15
DAR	M	FF3	MKT	0.738560634047408	2014-11-15
DFS	M	FF3	MKT	1.04164946053804	2014-11-15
DGX	M	FF3	MKT	0.437931328661211	2014-11-15
DISH	M	FF3	MKT	1.42821255512811	2014-11-15
EBAY	M	FF3	MKT	1.77651022226806	2014-11-15
EL	M	FF3	MKT	1.01176962429708	2014-11-15
ENDP	M	FF3	MKT	0.259235550950639	2014-11-15
EOG	M	FF3	MKT	0.81188569254431	2014-11-15
ETFC	M	FF3	MKT	2.46921045710489	2014-11-15
EVHC	M	FF3	MKT	1.22494595613835	2014-11-15
EXP	M	FF3	MKT	0.995319412376646	2014-11-15
FANUY	M	FF3	MKT	0.794593694475039	2014-11-15
FLT	M	FF3	MKT	1.19977858908003	2014-11-15
HCA	M	FF3	MKT	1.38536760600174	2014-11-15
HMIN	M	FF3	MKT	1.60824832861971	2014-11-15
HUN	M	FF3	MKT	1.902155457676	2014-11-15
INFN	M	FF3	MKT	1.14872033775965	2014-11-15
ING	M	FF3	MKT	1.86301045582871	2014-11-15
KMI	M	FF3	MKT	0.852744553787812	2014-11-15
KNCAY	M	FF3	MKT	0.716336029534226	2014-11-15
KT	M	FF3	MKT	1.02145856886773	2014-11-15
LAZ	M	FF3	MKT	1.25832084224396	2014-11-15
LEN	M	FF3	MKT	1.44102962277941	2014-11-15
LMT	M	FF3	MKT	0.960561564098289	2014-11-15
LRCX	M	FF3	MKT	1.77809200998575	2014-11-15
MARUY	M	FF3	MKT	0.79307731856705	2014-11-15
MCK	M	FF3	MKT	0.583380447096052	2014-11-15
MLM	M	FF3	MKT	0.982835752340206	2014-11-15
MNST	M	FF3	MKT	0.687878741196849	2014-11-15
MWE	M	FF3	MKT	0.797415664061214	2014-11-15
NCLTF	M	FF3	MKT	NA	2014-11-15
NJ	M	FF3	MKT	0.802796334884501	2014-11-15
NKE	M	FF3	MKT	1.05183288408599	2014-11-15
NSSMY	M	FF3	MKT	0.719928888100495	2014-11-15
OCPNY	M	FF3	MKT	0.668868141934802	2014-11-15
ODFL	M	FF3	MKT	0.450224904069999	2014-11-15
